"17091603","3751.267083333333"
"18082508","6710.199000000002"
"16101804","638.8206666666666"
"16051508","NaN"
"15081006","NaN"
"17081910","4081.952166666668"
"17101403","5640.733583333334"
"15092608","NaN"
"16030704","NaN"
"15091005","NaN"
"15062507","NaN"
"16071902","NaN"
"16051111","NaN"
"18070704","6569.071583333337"
"16081401","NaN"
"14121809","340.0"
"16062808","651.304833333333"
"16040307","NaN"
"15093012","NaN"
"16080911","NaN"
"18080410","7222.094333333336"
"15071011","286.67841666666675"
"18011402","13919.085666666662"
"16040505","NaN"
"18072608","8212.19775"
"16011705","385.27625000000006"
"18011812","11327.298916666672"
"16031910","NaN"
"16091211","NaN"
"15032807","NaN"
"16051909","NaN"
"18110303","6336.694583333341"
"15091505","NaN"
"16011309","NaN"
"15121510","NaN"
"17021303","NaN"
"18021005","8607.250416666666"
"15052701","NaN"
"18052605","7478.523500000002"
"17121307","16766.457916666666"
"18040207","6935.065916666668"
"16100305","NaN"
"15062511","NaN"
"16111902","NaN"
"17111803","7608.105916666669"
"15112402","NaN"
"18071811","7361.071833333333"
"17101511","5532.240083333334"
"18122611","3770.8974999999987"
"17081307","4018.0459166666656"
"18011902","11682.810083333332"
"15071002","NaN"
"18062505","6211.970583333332"
"19010704","4028.8894999999993"
"16032801","NaN"
"17100710","4340.110833333334"
"15051509","NaN"
"15070201","NaN"
"16060111","NaN"
"18050706","9339.612333333333"
"15020701","NaN"
"15021507","NaN"
"17020903","NaN"
"17080510","3190.927666666667"
"17021907","NaN"
"15061904","NaN"
"16021312","NaN"
"17122211","14636.80525"
"17071709","2091.761333333333"
"15061012","NaN"
"18091201","6255.081583333333"
"19010709","4027.818416666667"
"17090811","4426.175666666667"
"15032203","NaN"
"16112401","NaN"
"18042511","9217.46883333333"
"15030804","NaN"
"18071703","6709.7504999999965"
"18072810","8190.098666666664"
"16010701","NaN"
"16010206","NaN"
"15110508","402.41849999999994"
"16071402","659.0348333333335"
"17011002","910.744"
"15021002","NaN"
"17062605","NaN"
"17120907","15340.550166666664"
"18101006","6520.676083333331"
"17041509","NaN"
"17052502","2612.2621666666673"
"18051610","8248.366833333332"
"15092207","NaN"
"15110305","386.7459166666667"
"17071704","2000.230499999999"
"16101606","NaN"
"18121009","3431.0580833333347"
"18082003","6464.10616666667"
"17122603","14920.983083333333"
"16112104","733.7777500000004"
"18120203","4166.705833333334"
"18022112","11139.869083333335"
"16022910","NaN"
"18010804","15106.82941666667"
"15082212","NaN"
"17080812","3403.380833333335"
"17111907","7895.477416666667"
"17022802","NaN"
"18121103","3355.180166666667"
"18122607","3787.869916666665"
"17051508","1752.8610833333335"
"17112410","8226.836083333337"
"18122904","3880.3801666666673"
"16062209","649.5263333333332"
"15011611","NaN"
"16061610","NaN"
"16110606","NaN"
"17041608","1184.5731666666675"
"18011010","14133.453333333337"
"15062809","NaN"
"15090303","NaN"
"17111501","6940.525000000001"
"15100509","NaN"
"15120101","NaN"
"17110502","7494.724083333333"
"18102302","6393.0219166666675"
"15102408","NaN"
"16021902","NaN"
"16092102","NaN"
"18110411","NaN"
"17031901","989.8562500000004"
"17120911","15428.509833333334"
"16041612","NaN"
"17060701","2860.6485833333336"
"16060409","NaN"
"16081906","575.1245000000002"
"17081906","4095.9984166666663"
"18020407","8853.112833333329"
"17082810","4317.440249999999"
"15090808","NaN"
"16081410","NaN"
"18112202","4478.376833333335"
"18120604","3669.9727499999985"
"18060403","7612.0754166666675"
"15051004","NaN"
"18012307","10815.389499999997"
"16032608","NaN"
"15030610","NaN"
"16120506","754.4890833333335"
"18053109","7555.468333333331"
"16111001","NaN"
"18071307","6254.417333333336"
"15062601","NaN"
"15111502","NaN"
"18092304","6706.769416666668"
"15011909","NaN"
"15013010","NaN"
"16102402","NaN"
"15110409","452.67333333333335"
"18030712","10617.982"
"17051602","1742.1378333333332"
"15080205","NaN"
"16100904","NaN"
"15052508","NaN"
"18062406","5979.470666666666"
"18082107","6368.631999999999"
"18021212","8439.302250000002"
"17122310","15263.923250000002"
"18030910","8835.992083333333"
"18081509","6429.679833333331"
"15060207","NaN"
"17031703","1157.1892500000006"
"15031204","294.47075"
"16072104","664.3611666666671"
"17010210","NaN"
"15021408","NaN"
"16070110","NaN"
"17021709","NaN"
"18080910","6404.399249999994"
"17012407","NaN"
"18021307","8631.94883333333"
"17010508","1068.496583333333"
"16081712","NaN"
"15100211","NaN"
"18061510","6550.865833333332"
"18080212","7569.753000000001"
"18021802","10981.843416666663"
"15091302","NaN"
"16041801","430.4586666666666"
"17120808","16165.703333333331"
"15112407","NaN"
"15120511","NaN"
"18022009","11570.189500000002"
"15071606","NaN"
"15121303","NaN"
"16092701","NaN"
"16070309","NaN"
"16042508","NaN"
"16031604","NaN"
"17120704","15357.037333333335"
"16012010","NaN"
"15092112","NaN"
"16121406","778.7544999999997"
"17120204","10928.737583333335"
"18012109","11617.53725"
"18032107","8967.105083333334"
"17011606","NaN"
"16120704","762.3985833333332"
"17030308","NaN"
"18101510","6406.495250000001"
"16042512","NaN"
"16070903","NaN"
"17050905","1724.4358333333328"
"17060404","2504.1504166666664"
"17081208","3830.5115833333316"
"17080402","2816.946333333332"
"17100210","4413.7011666666685"
"18062712","6129.682416666665"
"16092107","NaN"
"16091306","NaN"
"18031603","8262.907166666666"
"18090301","7256.029250000003"
"15030101","NaN"
"16120605","757.1379999999994"
"18031612","8211.239083333337"
"17012812","NaN"
"17071001","NaN"
"15061909","NaN"
"16101601","NaN"
"15070512","NaN"
"17110309","7313.083833333333"
"16030510","NaN"
"15111705","NaN"
"18120712","3465.3642500000014"
"16013005","NaN"
"16062709","NaN"
"17072104","2747.743999999999"
"16011606","NaN"
"17060805","2720.5084166666666"
"18111401","6233.806083333334"
"16093011","NaN"
"15072303","278.07708333333346"
"16012407","NaN"
"17101412","5586.029083333336"
"18102703","6405.8767499999985"
"18020510","7535.3565"
"17073009","2679.368833333334"
"16072208","664.9644166666662"
"17112703","9695.472750000003"
"18070501","6608.728666666668"
"15100310","NaN"
"17072005","2473.3513333333326"
"17033008","1040.9117500000002"
"16070412","NaN"
"18072806","8170.362083333331"
"17121505","17493.913750000003"
"15081605","NaN"
"16120303","NaN"
"17092206","3644.8417500000005"
"15102705","NaN"
"15121312","NaN"
"16060607","584.5071666666668"
"16061408","NaN"
"17022104","NaN"
"16060404","576.0217500000002"
"18101204","6195.411833333334"
"18120104","4056.3059166666667"
"17081901","4067.834250000001"
"16080407","583.56025"
"16022811","NaN"
"17013109","NaN"
"16012411","NaN"
"15072209","NaN"
"14120602","378.0"
"16030709","NaN"
"16052205","NaN"
"15122609","NaN"
"18051606","8242.101083333335"
"16041202","NaN"
"17012506","NaN"
"18031810","7831.239666666665"
"16031104","NaN"
"17030407","NaN"
"15082005","NaN"
"16100503","612.1827500000003"
"17091108","4202.6965833333325"
"18083106","6974.9864166666675"
"18102406","6419.012000000002"
"17091905","3984.0529166666656"
"18091107","6281.530583333332"
"18112702","3692.7173333333344"
"18030104","10521.85025"
"18021302","8704.510250000003"
"17070610","2605.038166666666"
"15121407","NaN"
"18121810","3487.877583333333"
"15061706","NaN"
"18111406","5958.055166666668"
"18011312","13980.084583333333"
"16022807","NaN"
"16092710","NaN"
"15111110","NaN"
"18062604","6202.886416666671"
"18080109","7547.358000000004"
"18082305","6420.768666666666"
"17092305","3692.867583333332"
"18053005","NaN"
"17100201","4413.625083333334"
"17082301","4137.788833333333"
"17062902","2541.280749999999"
"17010805","925.9203333333337"
"17100508","4238.3426666666655"
"15111903","NaN"
"17040401","1150.690166666667"
"18122107","3952.273250000001"
"17042111","1250.6588333333327"
"17071501","2144.7425833333336"
"15042301","NaN"
"17122112","16590.858166666665"
"17060102","2395.712"
"15120309","NaN"
"18042011","8423.035166666667"
"18122706","3735.311500000001"
"15073109","NaN"
"16022109","NaN"
"18071208","6222.278833333334"
"16120105","748.1344999999997"
"16041608","NaN"
"16082103","NaN"
"15022510","NaN"
"18010601","16589.85616666666"
"18050111","9053.049583333339"
"15012007","NaN"
"16110403","703.2453333333335"
"16071312","NaN"
"18053104","7441.33716666667"
"15123108","NaN"
"18090207","7248.031416666667"
"18103004","6266.6466666666665"
"15020512","NaN"
"15031911","NaN"
"15102403","NaN"
"15112803","NaN"
"18041602","8196.097666666665"
"15112902","NaN"
"16011007","NaN"
"15082604","NaN"
"17071010","NaN"
"16021006","NaN"
"17030902","NaN"
"17042102","1245.9024166666668"
